ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,Owner,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name,park_type,User Category
261,267,Jasper Park Community Playground,8751 153 Street NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2016/12/31,53.5206,-113.584603,"(53.52059987097137, -113.58460340651786)",POINT (-113.58460340651786 53.52059987097137),4230,JASPER PARK,play,Junior/Senior (18 months to 12 years)
222,332,Prince Charles Playground,12033 125 Street NW,Playground,Sand,Unknown,,Parks,2007/12/31,53.574482,-113.537419,"(53.574481903921935, -113.53741925930368)",POINT (-113.53741925930368 53.574481903921935),3350,PRINCE CHARLES,play,Junior/Senior (18 months to 12 years)
495,612,Mount Pleasant Park / Pleasantview,58 Avenue - 105 Street NW,Playground,Sand,Unknown,,Parks,2005/12/12,53.4953,-113.500642,"(53.49529992238499, -113.50064216603619)",POINT (-113.50064216603619 53.49529992238499),5320,PLEASANTVIEW,play,Junior/Senior (18 months to 12 years)
790,3727,Riverview Playground,197 Street and 27 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2018/12/31,53.458926,-113.659726,"(53.458926164928485, -113.6597263092419)",POINT (-113.6597263092419 53.458926164928485),4464,THE UPLANDS,play,Junior/Senior (18 months to 12 years)
745,119,Argyll Park,6750 88 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2017/12/31,53.505021,-113.463729,"(53.50502084964734, -113.46372935194489)",POINT (-113.46372935194489 53.50502084964734),6492,MILL CREEK RAVINE SOUTH,play,Senior (6 to 12 years)
629,126,Donnan School (King Edward Park),7708 - 85 STREET NW T6C4K9,Playground,"Rubber Tiles, Sand",Unknown,,Parks,2001/12/31,53.513514,-113.460211,"(53.513513563846566, -113.46021140202934)",POINT (-113.46021140202934 53.513513563846566),6360,KING EDWARD PARK,play,Senior (6 to 12 years)
782,3771,McConachie District Park Playground,180 McConachie Drive NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2020/10/14,53.632752,-113.422438,"(53.632752259321194, -113.42243774248136)",POINT (-113.42243774248136 53.632752259321194),2522,MCCONACHIE,play,Senior (6 to 12 years)
559,3637,Charlesworth,5805 - 3 Ave SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2014/12/31,53.429749,-113.431755,"(53.42974890593162, -113.43175538329422)",POINT (-113.43175538329422 53.42974890593162),6661,CHARLESWORTH,play,Senior (6 to 12 years)
760,97,Gariepy Park Playground,17404 - 57 AVENUE NW T6M1K4,Playground,Sand,Unknown,,Parks,2003/12/31,53.493464,-113.622775,"(53.49346428469821, -113.62277492663281)",POINT (-113.62277492663281 53.49346428469821),4160,GARIEPY,play,Junior/Senior (18 months to 12 years)
5327,3785,Blatchford Playground,2703 Blatchford Road NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2021/12/01,53.568893,-113.516978,"(53.56889334119414, -113.51697787190093)",POINT (-113.51697787190093 53.56889334119414),1111,BLATCHFORD AREA,play,Junior/Senior (18 months to 12 years)
690,43,Evansdale School/Park,9303 150 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.610317,-113.482503,"(53.610316794255645, -113.48250277106592)",POINT (-113.48250277106592 53.610316794255645),2260,EVANSDALE,play,Junior/Senior (18 months to 12 years)
